"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Absolute Orbit","Relative Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","Stack ID"
"S1A_IW_GRDH_1SDV_20170530T003148_20170530T003213_016804_01BEDA_3532","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16804","107","107","58","2017-05-30T00:32:13Z","2017-05-30T14:34:42Z","GRD_HD","2017-05-30T00:31:48Z","2017-05-30T00:32:13Z","19.2891","-95.9012","18.3142","-96.9359","18.7472","-94.5604","19.8251","-97.2495","20.2547","-94.8516","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170530T003148_20170530T003213_016804_01BEDA_3532.zip","912.70 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170529T234926_20170529T234951_005820_00A33D_CB27","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5820","19","19","150","2017-05-29T23:49:51Z","2017-05-30T09:15:22Z","GRD_HD","2017-05-29T23:49:26Z","2017-05-29T23:49:51Z","47.1302","-89.6007","46.1695","-91.0634","46.5687","-87.7394","47.6666","-91.498","48.0663","-88.0796","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170529T234926_20170529T234951_005820_00A33D_CB27.zip","884.37 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T230008_20170529T230044_016803_01BED2_A47C","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16803","106","106","143","2017-05-29T23:00:44Z","2017-05-30T04:13:03Z","GRD_HD","2017-05-29T23:00:08Z","2017-05-29T23:00:44Z","45.218","-76.8364","43.9369","-78.1397","44.3317","-74.9947","46.0815","-78.7335","46.4761","-75.4681","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T230008_20170529T230044_016803_01BED2_A47C.zip","1.37 GB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T225943_20170529T230008_016803_01BED2_8BF8","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16803","106","106","138","2017-05-29T23:00:08Z","2017-05-30T04:21:20Z","GRD_HD","2017-05-29T22:59:43Z","2017-05-29T23:00:08Z","43.3952","-76.3876","42.438","-77.7305","42.8327","-74.6648","43.9368","-78.1397","44.3313","-74.9973","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T225943_20170529T230008_016803_01BED2_8BF8.zip","954.78 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T225803_20170529T225828_016803_01BED2_4D37","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16803","106","106","118","2017-05-29T22:58:28Z","2017-05-30T03:59:10Z","GRD_HD","2017-05-29T22:58:03Z","2017-05-29T22:58:28Z","37.3878","-74.9937","36.4285","-76.2247","36.8276","-73.4188","37.9319","-76.59","38.3294","-73.7272","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T225803_20170529T225828_016803_01BED2_4D37.zip","816.33 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T225734_20170529T225803_016803_01BED2_05BA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16803","106","106","112","2017-05-29T22:58:03Z","2017-05-30T03:58:15Z","GRD_HD","2017-05-29T22:57:34Z","2017-05-29T22:58:03Z","35.7628","-74.6326","34.681","-75.8093","35.0822","-73.0654","36.4284","-76.2247","36.8274","-73.4198","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T225734_20170529T225803_016803_01BED2_05BA.zip","860.83 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T225358_20170529T225421_016803_01BED1_E312","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16803","106","106","69","2017-05-29T22:54:21Z","2017-05-30T03:31:55Z","GRD_HD","2017-05-29T22:53:58Z","2017-05-29T22:54:21Z","22.5383","-71.8977","21.6446","-72.9562","22.0652","-70.5591","23.0041","-73.244","23.4218","-70.8228","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T225358_20170529T225421_016803_01BED1_E312.zip","695.26 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T102147_20170529T102212_016795_01BE99_C4C6","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16795","98","98","522","2017-05-29T10:22:12Z","2017-05-29T17:52:16Z","GRD_HD","2017-05-29T10:21:47Z","2017-05-29T10:22:12Z","21.0633","-66.9486","21.6032","-65.5996","22.0237","-67.9963","20.093","-65.917","20.5168","-68.289","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T102147_20170529T102212_016795_01BE99_C4C6.zip","773.58 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170529T054426_20170529T054456_005809_00A2EE_56F0","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5809","8","8","164","2017-05-29T05:44:56Z","2017-05-29T10:32:18Z","GRD_HD","2017-05-29T05:44:26Z","2017-05-29T05:44:56Z","51.5007","-179.2812","50.4002","179.2261","50.7916","-177.267","52.181","178.6451","52.5749","-177.7094","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170529T054426_20170529T054456_005809_00A2EE_56F0.zip","858.86 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T044824_20170529T044850_016792_01BE81_2DB2","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16792","95","95","76","2017-05-29T04:48:50Z","2017-05-29T08:34:59Z","GRD_HD","2017-05-29T04:48:24Z","2017-05-29T04:48:50Z","24.8264","-160.814","23.8567","-161.876","24.2728","-159.4378","25.3716","-162.201","25.7847","-159.7323","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T044824_20170529T044850_016792_01BE81_2DB2.zip","676.50 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T044709_20170529T044734_016792_01BE81_2049","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16792","95","95","61","2017-05-29T04:47:34Z","2017-05-29T08:35:57Z","GRD_HD","2017-05-29T04:47:09Z","2017-05-29T04:47:34Z","20.2974","-159.8945","19.3263","-160.9202","19.7518","-158.5606","20.8368","-161.2366","21.259","-158.8534","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T044709_20170529T044734_016792_01BE81_2049.zip","743.70 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170529T044640_20170529T044709_016792_01BE81_2926","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16792","95","95","55","2017-05-29T04:47:09Z","2017-05-29T08:54:38Z","GRD_HD","2017-05-29T04:46:40Z","2017-05-29T04:47:09Z","18.6675","-159.5659","17.574","-160.5554","18.0034","-158.221","19.3262","-160.9202","19.7517","-158.5609","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170529T044640_20170529T044709_016792_01BE81_2926.zip","862.67 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T235351_20170528T235416_016789_01BE6C_E9F7","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16789","92","92","96","2017-05-28T23:54:16Z","2017-05-29T20:16:20Z","GRD_HD","2017-05-28T23:53:51Z","2017-05-28T23:54:16Z","30.892","-87.9954","29.9262","-89.1474","30.3387","-86.5204","31.433","-89.4855","31.8431","-86.8166","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T235351_20170528T235416_016789_01BE6C_E9F7.zip","960.07 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T235326_20170528T235351_016789_01BE6C_3F57","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16789","92","92","91","2017-05-28T23:53:51Z","2017-05-29T20:17:32Z","GRD_HD","2017-05-28T23:53:26Z","2017-05-28T23:53:51Z","29.3856","-87.6794","28.4188","-88.8126","28.8338","-86.2254","29.9261","-89.1474","30.3385","-86.5212","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T235326_20170528T235351_016789_01BE6C_3F57.zip","744.31 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T111843_20170528T111912_016781_01BE2E_AA5B","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16781","84","84","514","2017-05-28T11:19:12Z","2017-05-28T15:50:36Z","GRD_HD","2017-05-28T11:18:43Z","2017-05-28T11:19:12Z","23.3617","-80.8849","24.0252","-79.4889","24.4402","-81.9263","22.2721","-79.8632","22.6906","-82.2681","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T111843_20170528T111912_016781_01BE2E_AA5B.zip","937.26 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T055328_20170528T055403_016778_01BE13_316D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16778","81","81","166","2017-05-28T05:54:03Z","2017-05-28T09:52:26Z","GRD_HD","2017-05-28T05:53:28Z","2017-05-28T05:54:03Z","52.0398","178.5064","50.7737","177.0496","51.1655","-179.416","52.884","176.3497","53.2792","-179.9463","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T055328_20170528T055403_016778_01BE13_316D.zip","1.01 GB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170528T050444_20170528T050513_005794_00A283_70AA","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5794","168","168","182","2017-05-28T05:05:13Z","2017-05-28T12:22:20Z","GRD_HD","2017-05-28T05:04:44Z","2017-05-28T05:05:13Z","56.6772","-170.5619","55.594","-172.25","55.9958","-168.2813","57.3224","-172.9212","57.7299","-168.7681","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170528T050444_20170528T050513_005794_00A283_70AA.zip","766.86 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170528T045559_20170528T045625_005794_00A280_F07C","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5794","168","168","77","2017-05-28T04:56:25Z","2017-05-28T09:00:28Z","GRD_HD","2017-05-28T04:55:59Z","2017-05-28T04:56:25Z","25.0369","-162.913","24.0675","-163.9781","24.4836","-161.5336","25.5816","-164.3034","25.9947","-161.8281","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170528T045559_20170528T045625_005794_00A280_F07C.zip","728.56 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170528T045534_20170528T045559_005794_00A280_C65C","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5794","168","168","72","2017-05-28T04:55:59Z","2017-05-28T12:23:34Z","GRD_HD","2017-05-28T04:55:34Z","2017-05-28T04:55:59Z","23.5261","-162.6047","22.5579","-163.6568","22.977","-161.2412","24.0674","-163.9781","24.4834","-161.5342","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170528T045534_20170528T045559_005794_00A280_C65C.zip","759.23 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170528T045444_20170528T045509_005794_00A280_4050","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5794","168","168","62","2017-05-28T04:55:09Z","2017-05-28T09:00:59Z","GRD_HD","2017-05-28T04:54:44Z","2017-05-28T04:55:09Z","20.5083","-161.9934","19.5373","-163.0213","19.9626","-160.657","21.0477","-163.338","21.4697","-160.9497","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170528T045444_20170528T045509_005794_00A280_4050.zip","739.08 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170528T045415_20170528T045444_005794_00A280_FB83","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5794","168","168","56","2017-05-28T04:54:44Z","2017-05-28T12:22:26Z","GRD_HD","2017-05-28T04:54:15Z","2017-05-28T04:54:44Z","18.8776","-161.6645","17.7834","-162.656","18.2125","-160.3172","19.5372","-163.0213","19.9624","-160.6574","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170528T045415_20170528T045444_005794_00A280_FB83.zip","820.16 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T023742_20170528T023807_016776_01BE04_3125","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16776","79","79","186","2017-05-28T02:38:07Z","2017-05-28T10:55:15Z","GRD_HD","2017-05-28T02:37:42Z","2017-05-28T02:38:07Z","57.9235","-133.9399","56.9544","-135.7656","57.3676","-131.5741","58.4404","-136.3736","58.8594","-132.0073","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T023742_20170528T023807_016776_01BE04_3125.zip","952.08 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170528T023717_20170528T023742_016776_01BE04_09CA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16776","79","79","181","2017-05-28T02:37:42Z","2017-05-28T10:57:14Z","GRD_HD","2017-05-28T02:37:17Z","2017-05-28T02:37:42Z","56.4324","-133.4365","55.4657","-135.1981","55.874","-131.1692","56.9543","-135.7655","57.3672","-131.5774","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170528T023717_20170528T023742_016776_01BE04_09CA.zip","924.71 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170527T231633_20170527T231700_016774_01BDF4_9889","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16774","77","77","142","2017-05-27T23:17:00Z","2017-05-28T05:08:37Z","GRD_HD","2017-05-27T23:16:33Z","2017-05-27T23:17:00Z","44.7884","-80.8586","43.7544","-82.2359","44.1547","-79.0585","45.3993","-82.6956","45.7997","-79.4265","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170527T231633_20170527T231700_016774_01BDF4_9889.zip","945.79 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170527T231133_20170527T231157_016774_01BDF4_A239","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16774","77","77","82","2017-05-27T23:11:57Z","2017-05-28T05:09:03Z","GRD_HD","2017-05-27T23:11:33Z","2017-05-27T23:11:57Z","26.6695","-76.8281","25.6999","-77.9356","26.1211","-75.4049","27.2082","-78.2632","27.6265","-75.6985","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170527T231133_20170527T231157_016774_01BDF4_A239.zip","756.56 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170527T222612_20170527T222640_005790_00A262_A826","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5790","164","164","139","2017-05-27T22:26:40Z","2017-05-28T04:38:08Z","GRD_HD","2017-05-27T22:26:12Z","2017-05-27T22:26:40Z","43.8362","-68.2718","42.7985","-69.6062","43.1929","-66.5257","44.4583","-70.053","44.8523","-66.8858","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170527T222612_20170527T222640_005790_00A262_A826.zip","823.79 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170527T222547_20170527T222612_005790_00A262_DDE3","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5790","164","164","134","2017-05-27T22:26:12Z","2017-05-28T04:36:32Z","GRD_HD","2017-05-27T22:25:47Z","2017-05-27T22:26:12Z","42.2556","-67.8915","41.298","-69.2113","41.693","-66.2042","42.7984","-69.6062","43.1927","-66.5268","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170527T222547_20170527T222612_005790_00A262_DDE3.zip","707.19 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170527T222522_20170527T222547_005790_00A262_1500","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5790","164","164","129","2017-05-27T22:25:47Z","2017-05-28T04:22:38Z","GRD_HD","2017-05-27T22:25:22Z","2017-05-27T22:25:47Z","40.7544","-67.5369","39.7965","-68.8266","40.1923","-65.8878","41.2979","-69.2113","41.6927","-66.2055","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170527T222522_20170527T222547_005790_00A262_1500.zip","715.68 MB","-1","0","0","-1","0"
"S1A_IW_GRDH_1SDV_20170527T121725_20170527T121738_016767_01BDC0_CBD8","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","16767","70","70","527","2017-05-27T12:17:38Z","2017-05-27T16:16:15Z","GRD_HD","2017-05-27T12:17:25Z","2017-05-27T12:17:38Z","19.843","-95.993","20.0278","-94.7328","20.4504","-97.0964","19.2272","-94.9002","19.6516","-97.2516","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20170527T121725_20170527T121738_016767_01BDC0_CBD8.zip","385.08 MB","-1","0","0","-1","0"
"S1B_IW_GRDH_1SDV_20170526T232419_20170526T232448_005776_00A200_5BA7","SENTINEL-1B","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","5776","150","150","145","2017-05-26T23:24:48Z","2017-05-27T05:26:29Z","GRD_HD","2017-05-26T23:24:19Z","2017-05-26T23:24:48Z","45.7375","-83.0948","44.659","-84.4669","45.0535","-81.273","46.3983","-84.9586","46.793","-81.6641","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20170526T232419_20170526T232448_005776_00A200_5BA7.zip","1001.96 MB","-1","0","0","-1","0"
